Age,DistanceFromHome,Education,EmployeeCount,Gender,JobLevel,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single
46,19,4,1,0,1,41080,2.0,0,14,8,0,19.0,5,10,0,8,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
42,18,4,1,1,4,132060,0.0,0,13,8,2,7.0,2,6,0,4,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
24,27,2,1,1,1,104220,1.0,0,17,8,1,6.0,0,5,1,4,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
34,5,3,1,1,2,137440,0.0,0,20,8,1,3.0,3,2,1,0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
38,3,3,1,0,2,49070,1.0,0,11,8,1,1.0,3,1,0,0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
40,26,4,1,0,1,34820,0.0,0,18,8,1,21.0,2,20,1,12,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
26,3,2,1,0,4,24360,1.0,0,24,8,0,3.0,2,3,0,2,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
30,15,3,1,0,2,23800,4.0,0,18,8,3,9.0,2,5,1,4,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
29,8,3,1,0,3,194310,1.0,0,11,8,0,10.0,3,10,0,7,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
29,19,4,1,1,3,17900,5.0,0,16,8,1,6.0,4,2,1,1,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
19,4,3,1,1,1,76440,1.0,0,15,8,2,1.0,2,1,0,0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
30,2,4,1,0,3,51310,0.0,0,15,8,1,10.0,2,9,7,8,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
57,2,2,1,1,4,63060,3.0,0,12,8,1,32.0,3,1,0,0,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
50,10,4,1,0,3,47870,0.0,0,12,8,0,28.0,3,27,15,7,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
30,10,2,1,1,3,188800,0.0,0,22,8,1,12.0,3,11,6,7,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
60,16,3,1,0,4,23390,4.0,0,20,8,0,22.0,4,18,13,11,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
47,1,3,1,1,5,135700,5.0,0,16,8,2,20.0,2,5,0,4,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
46,4,1,1,1,1,67120,6.0,0,21,8,1,26.0,3,3,0,1,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
35,15,2,1,0,2,54060,0.0,0,12,8,1,6.0,2,5,4,3,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
54,2,4,1,1,2,89380,7.0,0,11,8,3,19.0,2,1,0,0,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
34,8,2,1,1,1,24390,3.0,0,11,8,2,14.0,2,7,5,7,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
46,2,3,1,1,1,88370,2.0,0,18,8,0,15.0,3,3,1,2,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
31,7,3,1,1,2,53430,1.0,0,14,8,1,13.0,3,13,0,8,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
33,10,3,1,0,4,67280,7.0,0,22,8,0,15.0,2,7,7,7,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
33,5,4,1,1,2,66520,7.0,0,25,8,0,8.0,5,4,1,3,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
30,2,3,1,1,1,48500,0.0,0,12,8,1,4.0,4,3,1,2,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
35,12,2,1,0,2,28090,4.0,0,23,8,1,10.0,2,8,0,0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
31,22,2,1,0,2,56890,3.0,0,15,8,2,12.0,2,1,0,0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
34,17,1,1,1,1,20010,9.0,0,22,8,1,11.0,5,3,0,2,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
42,2,4,1,0,1,29770,4.0,0,15,8,3,8.0,3,2,2,0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
36,3,4,1,1,1,40250,1.0,0,11,8,0,10.0,3,10,9,7,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
22,7,3,1,0,2,37850,5.0,0,13,8,2,4.0,2,2,1,2,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
48,6,3,1,1,1,108540,2.0,0,14,8,1,14.0,6,9,6,7,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
55,1,3,1,0,1,120310,3.0,0,11,8,0,37.0,5,10,7,7,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
41,3,2,1,0,2,99360,7.0,0,17,8,1,16.0,2,14,1,10,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
35,22,3,1,0,1,29660,9.0,0,18,8,0,15.0,2,11,6,9,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
40,15,3,1,0,2,25710,7.0,0,14,8,0,22.0,1,20,5,13,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
39,12,1,1,1,1,99910,1.0,0,16,8,1,8.0,3,8,0,7,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
31,1,4,1,1,3,61420,4.0,0,13,8,2,10.0,2,6,0,5,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
42,5,3,1,1,3,53900,1.0,0,14,8,0,10.0,3,10,5,8,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
45,2,1,1,0,4,44040,0.0,0,23,8,0,9.0,2,8,3,7,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
26,2,1,1,0,2,59930,0.0,0,12,8,0,8.0,3,7,1,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
29,5,3,1,1,1,51300,4.0,0,11,8,0,8.0,3,3,1,2,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
33,16,3,1,0,1,20900,4.0,0,16,8,0,10.0,2,6,0,5,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
31,2,4,1,0,1,29090,9.0,0,14,8,2,10.0,2,5,0,1,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
18,2,3,1,1,1,34680,1.0,0,18,8,2,0.0,4,0,0,0,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
40,1,4,1,0,2,30680,3.0,0,19,8,0,20.0,3,1,0,1,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
41,23,3,1,1,2,26700,2.0,0,15,8,2,10.0,2,8,0,7,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
26,9,4,1,1,3,26930,5.0,0,17,8,3,8.0,3,0,0,0,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
35,16,4,1,1,2,95260,1.0,0,15,8,0,5.0,2,5,0,3,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
34,26,3,1,1,1,52370,1.0,0,19,8,1,10.0,3,10,5,7,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
26,1,3,1,0,2,24260,1.0,0,22,8,0,1.0,3,1,0,0,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
37,8,1,1,1,1,41930,4.0,0,16,8,1,12.0,5,6,1,2,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
46,4,1,1,1,5,29110,5.0,0,13,8,0,28.0,3,2,1,2,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
41,24,1,1,1,1,26610,7.0,0,14,8,1,22.0,2,18,11,8,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
37,7,2,1,1,1,20280,1.0,0,16,8,1,9.0,3,9,7,7,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
32,7,2,1,0,2,32980,8.0,0,22,8,0,6.0,4,4,1,2,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
24,22,3,1,0,1,29350,0.0,0,14,8,2,3.0,5,2,2,1,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
38,5,3,1,0,1,154270,3.0,0,16,8,1,18.0,2,1,0,0,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
37,1,4,1,0,5,39440,6.0,0,11,8,2,8.0,3,6,4,3,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
49,21,1,1,1,1,40110,1.0,0,18,8,2,31.0,2,31,0,9,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
24,1,3,1,0,1,34070,1.0,0,15,8,2,6.0,2,6,1,4,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
26,19,4,1,0,4,119940,1.0,0,14,8,1,6.0,6,5,1,4,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
24,7,3,1,0,1,12320,1.0,0,12,8,0,1.0,4,1,0,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
50,2,2,1,1,1,29600,1.0,0,14,8,3,32.0,2,32,10,7,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
25,2,3,1,1,1,190940,1.0,0,16,8,0,7.0,3,7,0,6,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
24,2,3,1,1,2,39190,1.0,0,21,8,0,6.0,3,6,1,2,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
30,9,3,1,1,2,68250,1.0,0,14,8,0,1.0,2,1,0,0,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
34,6,2,1,1,4,102480,1.0,0,12,8,1,6.0,4,6,1,3,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
31,9,1,1,0,1,189470,2.0,0,12,8,2,9.0,2,3,1,2,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
35,2,3,1,0,5,24960,4.0,0,17,8,3,9.0,3,3,0,2,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
31,1,3,1,0,2,64650,4.0,0,17,8,0,13.0,3,7,5,7,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
27,22,4,1,1,1,22060,0.0,0,14,8,1,6.0,4,5,0,3,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
37,9,4,1,0,2,20860,4.0,0,14,8,0,17.0,3,3,1,0,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
20,17,4,1,0,1,22930,1.0,0,13,8,2,1.0,3,1,0,0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
42,28,4,1,0,2,26450,1.0,0,15,8,0,10.0,5,10,2,2,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
43,10,5,1,0,2,26830,4.0,0,11,8,0,21.0,3,1,0,0,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
38,2,4,1,1,1,20140,3.0,0,17,8,1,8.0,5,0,0,0,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
43,4,3,1,0,2,34190,3.0,0,11,8,1,10.0,5,8,4,7,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
48,8,1,1,1,2,53760,7.0,0,13,8,1,21.0,3,3,0,2,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
44,29,4,1,1,2,19510,4.0,0,22,8,3,10.0,4,2,0,2,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
34,13,4,1,0,1,23410,1.0,0,20,8,2,8.0,3,8,0,6,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
27,27,3,1,1,2,22930,0.0,0,18,8,0,5.0,0,4,0,2,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
21,16,2,1,1,3,87260,1.0,0,11,8,1,3.0,2,3,1,2,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
44,2,2,1,1,1,40110,4.0,0,14,8,1,26.0,2,2,0,1,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
22,2,2,1,0,2,195450,0.0,0,14,8,0,3.0,3,2,2,2,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
33,13,4,1,0,2,45680,0.0,0,18,8,1,6.0,2,5,1,2,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
32,1,1,1,0,1,30220,1.0,0,16,8,1,6.0,3,6,0,5,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
30,4,5,1,1,3,57720,1.0,0,17,8,0,1.0,3,1,0,0,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
